# Source: NUDEC_BSM repo, https://doi.org/10.1088/1475-7516/2020/05/048
# T (MeV)           P_int (e^2)          P_int (e^3)          
1.176371E-02        -3.370827E-29        4.699049E-37        
1.175314E-02        -3.231505E-29        4.424447E-37        
1.174258E-02        -3.097834E-29        4.165674E-37        
1.173203E-02        -2.969587E-29        3.921829E-37        
1.172149E-02        -2.846550E-29        3.692063E-37        
1.171096E-02        -2.728514E-29        3.475574E-37        
1.170044E-02        -2.615281E-29        3.271607E-37        
1.168993E-02        -2.506658E-29        3.079448E-37        
1.167943E-02        -2.402463E-29        2.898421E-37        
1.166894E-02        -2.302516E-29        2.727892E-37        
1.165846E-02        -2.206650E-29        2.567259E-37        
1.164798E-02        -2.114701E-29        2.415958E-37        
1.163752E-02        -2.026511E-29        2.273453E-37        
1.162707E-02        -1.941930E-29        2.139239E-37        
1.161662E-02        -1.860813E-29        2.012842E-37        
1.160619E-02        -1.783021E-29        1.893812E-37        
1.159576E-02        -1.708421E-29        1.781726E-37        
1.158534E-02        -1.636883E-29        1.676185E-37        
1.157494E-02        -1.568285E-29        1.576811E-37        
1.156454E-02        -1.502509E-29        1.483249E-37        
1.155415E-02        -1.439439E-29        1.395165E-37        
1.154377E-02        -1.378968E-29        1.312241E-37        
1.153340E-02        -1.320991E-29        1.234179E-37        
1.152304E-02        -1.265405E-29        1.160699E-37        
1.151269E-02        -1.212115E-29        1.091536E-37        
1.150235E-02        -1.161028E-29        1.026438E-37        
1.149201E-02        -1.112054E-29        9.651709E-38        
1.148169E-02        -1.065107E-29        9.075119E-38        
1.147138E-02        -1.020106E-29        8.532515E-38        
1.146107E-02        -9.769707E-30        8.021920E-38        
1.145078E-02        -9.356259E-30        7.541473E-38        
1.144049E-02        -8.959984E-30        7.089418E-38        
1.143021E-02        -8.580184E-30        6.664100E-38        
1.141994E-02        -8.216187E-30        6.263959E-38        
1.140969E-02        -7.867347E-30        5.887526E-38        
1.139944E-02        -7.533045E-30        5.533414E-38        
1.138920E-02        -7.212688E-30        5.200318E-38        
1.137896E-02        -6.905704E-30        4.887009E-38        
1.136874E-02        -6.611546E-30        4.592326E-38        
1.135853E-02        -6.329689E-30        4.315178E-38        
1.134833E-02        -6.059627E-30        4.054534E-38        
1.133813E-02        -5.800877E-30        3.809427E-38        
1.132795E-02        -5.552973E-30        3.578941E-38        
1.131777E-02        -5.315471E-30        3.362217E-38        
1.130760E-02        -5.087940E-30        3.158445E-38        
1.129745E-02        -4.869972E-30        2.966860E-38        
1.128730E-02        -4.661171E-30        2.786743E-38        
1.127716E-02        -4.461159E-30        2.617418E-38        
1.126703E-02        -4.269574E-30        2.458247E-38        
1.125691E-02        -4.086066E-30        2.308628E-38        
1.124679E-02        -3.910303E-30        2.167996E-38        
1.123669E-02        -3.741962E-30        2.035820E-38        
1.122660E-02        -3.580738E-30        1.911596E-38        
1.121651E-02        -3.426333E-30        1.794854E-38        
1.120644E-02        -3.278467E-30        1.685148E-38        
1.119637E-02        -3.136866E-30        1.582060E-38        
1.118631E-02        -3.001270E-30        1.485197E-38        
1.117626E-02        -2.871430E-30        1.394187E-38        
1.116622E-02        -2.747105E-30        1.308681E-38        
1.115619E-02        -2.628066E-30        1.228352E-38        
1.114617E-02        -2.514093E-30        1.152889E-38        
1.113616E-02        -2.404973E-30        1.082003E-38        
1.112615E-02        -2.300504E-30        1.015418E-38        
1.111616E-02        -2.200492E-30        9.528780E-39        
1.110617E-02        -2.104749E-30        8.941401E-39        
1.109620E-02        -2.013097E-30        8.389762E-39        
1.108623E-02        -1.925365E-30        7.871717E-39        
1.107627E-02        -1.841387E-30        7.385249E-39        
1.106632E-02        -1.761007E-30        6.928457E-39        
1.105638E-02        -1.684073E-30        6.499555E-39        
1.104645E-02        -1.610439E-30        6.096863E-39        
1.103652E-02        -1.539968E-30        5.718800E-39        
1.102661E-02        -1.472525E-30        5.363880E-39        
1.101670E-02        -1.407984E-30        5.030705E-39        
1.100681E-02        -1.346220E-30        4.717959E-39        
1.099692E-02        -1.287118E-30        4.424408E-39        
1.098704E-02        -1.230565E-30        4.148888E-39        
1.097717E-02        -1.176452E-30        3.890307E-39        
1.096731E-02        -1.124676E-30        3.647636E-39        
1.095746E-02        -1.075138E-30        3.419910E-39        
1.094761E-02        -1.027744E-30        3.206219E-39        
1.093778E-02        -9.824022E-31        3.005712E-39        
1.092795E-02        -9.390251E-31        2.817584E-39        
1.091814E-02        -8.975294E-31        2.641081E-39        
1.090833E-02        -8.578350E-31        2.475495E-39        
1.089853E-02        -8.198651E-31        2.320159E-39        
1.088874E-02        -7.835462E-31        2.174447E-39        
1.087896E-02        -7.488077E-31        2.037770E-39        
1.086918E-02        -7.155823E-31        1.909576E-39        
1.085942E-02        -6.838051E-31        1.789344E-39        
1.084967E-02        -6.534143E-31        1.676587E-39        
1.083992E-02        -6.243504E-31        1.570846E-39        
1.083018E-02        -5.965565E-31        1.471690E-39        
1.082045E-02        -5.699782E-31        1.378714E-39        
1.081073E-02        -5.445633E-31        1.291538E-39        
1.080102E-02        -5.202618E-31        1.209805E-39        
1.079132E-02        -4.970257E-31        1.133179E-39        
1.078162E-02        -4.748093E-31        1.061346E-39        
1.077194E-02        -4.535685E-31        9.940097E-40        
1.076226E-02        -4.332614E-31        9.308918E-40        
1.075259E-02        -4.138475E-31        8.717316E-40        
1.074294E-02        -3.952884E-31        8.162842E-40        
1.073328E-02        -3.775471E-31        7.643196E-40        
1.072364E-02        -3.605882E-31        7.156219E-40        
1.071401E-02        -3.443779E-31        6.699882E-40        
1.070439E-02        -3.288835E-31        6.272282E-40        
1.069477E-02        -3.140742E-31        5.871633E-40        
1.068516E-02        -2.999202E-31        5.496259E-40        
1.067556E-02        -2.863930E-31        5.144584E-40        
1.066597E-02        -2.734653E-31        4.815132E-40        
1.065639E-02        -2.611111E-31        4.506516E-40        
1.064682E-02        -2.493053E-31        4.217436E-40        
1.063725E-02        -2.380241E-31        3.946669E-40        
1.062770E-02        -2.272446E-31        3.693072E-40        
1.061815E-02        -2.169448E-31        3.455569E-40        
1.060861E-02        -2.071038E-31        3.233151E-40        
1.059908E-02        -1.977015E-31        3.024873E-40        
1.058956E-02        -1.887188E-31        2.829847E-40        
1.058005E-02        -1.801371E-31        2.647240E-40        
1.057055E-02        -1.719390E-31        2.476272E-40        
1.056105E-02        -1.641075E-31        2.316210E-40        
1.055156E-02        -1.566267E-31        2.166367E-40        
1.054208E-02        -1.494810E-31        2.026100E-40        
1.053261E-02        -1.426557E-31        1.894803E-40        
1.052315E-02        -1.361368E-31        1.771910E-40        
1.051370E-02        -1.299106E-31        1.656891E-40        
1.050425E-02        -1.239644E-31        1.549246E-40        
1.049482E-02        -1.182856E-31        1.448510E-40        
1.048539E-02        -1.128626E-31        1.354244E-40        
1.047597E-02        -1.076839E-31        1.266038E-40        
1.046656E-02        -1.027388E-31        1.183507E-40        
1.045716E-02        -9.801699E-32        1.106291E-40        
1.044776E-02        -9.350846E-32        1.034052E-40        
1.043838E-02        -8.920379E-32        9.664722E-41        
1.042900E-02        -8.509392E-32        9.032558E-41        
1.041963E-02        -8.117019E-32        8.441242E-41        
1.041027E-02        -7.742433E-32        7.888168E-41        
1.040092E-02        -7.384839E-32        7.370894E-41        
1.039158E-02        -7.043483E-32        6.887131E-41        
1.038224E-02        -6.717638E-32        6.434735E-41        
1.037292E-02        -6.406613E-32        6.011697E-41        
1.036360E-02        -6.109745E-32        5.616136E-41        
1.035429E-02        -5.826402E-32        5.246289E-41        
1.034499E-02        -5.555977E-32        4.900506E-41        
1.033569E-02        -5.297892E-32        4.577239E-41        
1.032641E-02        -5.051594E-32        4.275041E-41        
1.031713E-02        -4.816554E-32        3.992556E-41        
1.030787E-02        -4.592266E-32        3.728513E-41        
1.029861E-02        -4.378247E-32        3.481723E-41        
1.028935E-02        -4.174035E-32        3.251073E-41        
1.028011E-02        -3.979189E-32        3.035520E-41        
1.027088E-02        -3.793285E-32        2.834088E-41        
1.026165E-02        -3.615922E-32        2.645863E-41        
1.025243E-02        -3.446713E-32        2.469990E-41        
1.024322E-02        -3.285290E-32        2.305669E-41        
1.023402E-02        -3.131301E-32        2.152149E-41        
1.022483E-02        -2.984409E-32        2.008730E-41        
1.021564E-02        -2.844293E-32        1.874755E-41        
1.020646E-02        -2.710646E-32        1.749610E-41        
1.019730E-02        -2.583175E-32        1.632719E-41        
1.018814E-02        -2.461598E-32        1.523546E-41        
1.017898E-02        -2.345649E-32        1.421586E-41        
1.016984E-02        -2.235070E-32        1.326369E-41        
1.016070E-02        -2.129618E-32        1.237454E-41        
1.015158E-02        -2.029058E-32        1.154429E-41        
1.014246E-02        -1.933169E-32        1.076909E-41        
1.013335E-02        -1.841736E-32        1.004534E-41        
1.012424E-02        -1.754556E-32        9.369651E-42        
1.011515E-02        -1.671435E-32        8.738879E-42        
1.010606E-02        -1.592187E-32        8.150073E-42        
1.009698E-02        -1.516634E-32        7.600473E-42        
1.008791E-02        -1.444607E-32        7.087502E-42        
1.007885E-02        -1.375944E-32        6.608747E-42        
1.006980E-02        -1.310492E-32        6.161953E-42        
1.006075E-02        -1.248102E-32        5.745012E-42        
1.005171E-02        -1.188633E-32        5.355954E-42        
1.004268E-02        -1.131951E-32        4.992936E-42        
1.003366E-02        -1.077929E-32        4.654236E-42        
1.002465E-02        -1.026442E-32        4.338244E-42        
1.001564E-02        -9.773737E-33        4.043457E-42        
1.000665E-02        -9.306131E-33        3.768468E-42        
9.997657E-03        -8.860532E-33        3.511963E-42        
9.988676E-03        -8.435920E-33        3.272715E-42        
9.979703E-03        -8.031325E-33        3.049577E-42        
9.970738E-03        -7.645818E-33        2.841476E-42        
9.961781E-03        -7.278515E-33        2.647412E-42        
9.952833E-03        -6.928570E-33        2.466448E-42        
9.943892E-03        -6.595176E-33        2.297712E-42        
9.934959E-03        -6.277564E-33        2.140386E-42        
9.926034E-03        -5.975000E-33        1.993708E-42        
9.917118E-03        -5.686782E-33        1.856966E-42        
