# BBN prediction of the primordial abundances (Helium-4 and Deuterium) as a function of
# 1)the baryon density $\Omega_b h^2$ 
# 2)the number of extra relativistic degrees of freedom $\Delta N$
# 
# If $\Delta N=0$, $N_{eff} = 3.0440$ because of QED effects and incomplete neurino decoupling (see, e.g., arXiv:2001.04466).
#
# Computation performed with PRyMordial, see arXiv:2307.07061. 
# Latest version of the code at the GitHub repo: https://github.com/vallima/PRyMordial
# Details on the ab-initio computation of neutron freeze out implemented in PRyMordial can be found in arXiv:1801.08023.
# Thermonuclear rates adopted comprise the most recent measurement from LUNA and mainly rely on the NACRE II compilation.
#
# Neutron Decay rate $\tau_n$ follows what recommended in the Particle Data Group 2023.
# CMB temperature is 2.7255 K (without taking into account a possible uncertainty).
#
# He4 is given either as $Y^BBN_P = 4 Y_{He4}$ where $Y_{He4}$ is the ratio of He-4 number density to baryons number density.
# He4 is also provided as $Y_P = Y_{He4} * m_ {He4} /[Y_{He4} m_{He4} + (1 - 4*Y_{He4}) m_H1]$ 
# where $m_{He4}=4.0026032541$ and $m_{H1}=1.00782503223$ are atomic masses. 
#
# Deuterium is given as the ratio of its number density to the H1 number density and noted $D/H$.
# 
# eta10 is $10^10 eta_0$ where $eta_0$ is the density ratio between baryons and photons at the end of BBN, and does not include
# any extra production of He4 by stars after BBN. 
#
# Errors are computed with a Monte Carlo approach where both nuclear rates and neutron life time uncertainties are accounted for.
# For more details, see the Jupiter notebook: https://github.com/vallima/PRyMordial/blob/main/PRyMdemoSM.ipynb
# 
#         ombh2                   eta10                     DeltaN                    Yp                      Yp^BBN                  sig(Yp^BBN)              D/H                      sig(D/H)  
1.499999999999999944e-02 4.106226083238660785e+00 6.000000000000000000e+00 2.994763260364524671e-01 3.009772056383562822e-01 1.361170934010136736e-04 8.597345321796693836e-05 3.128629342597768859e-06
1.600000000000000033e-02 4.379974488787905074e+00 6.000000000000000000e+00 3.001593946344871533e-01 3.016622233755403837e-01 1.453270342588337523e-04 7.739420334876234654e-05 2.895657647424746648e-06
1.700000000000000122e-02 4.653722894337149363e+00 6.000000000000000000e+00 3.007967682422079125e-01 3.023014097289074553e-01 1.362202007907705056e-04 7.007928198803917901e-05 2.618295570899774099e-06
1.799999999999999864e-02 4.927471299886391876e+00 6.000000000000000000e+00 3.013787538181491032e-01 3.028850454163076189e-01 1.350816002692898168e-04 6.422921162717099887e-05 2.666081083414358637e-06
1.899999999999999953e-02 5.201219705435637053e+00 6.000000000000000000e+00 3.019348786624348469e-01 3.034427425002456657e-01 1.379322088958144987e-04 5.864055180892779613e-05 2.217513181622968388e-06
2.000000000000000042e-02 5.474968110984880454e+00 6.000000000000000000e+00 3.024368453507829679e-01 3.039461245167868753e-01 1.346633186398315694e-04 5.415065366660959780e-05 2.072635070737388152e-06
2.019999999999999921e-02 5.529717792094730022e+00 6.000000000000000000e+00 3.025127201631691021e-01 3.040222129658893824e-01 1.248424554772782169e-04 5.335595842561689225e-05 1.877956223366708488e-06
2.040000000000000147e-02 5.584467473204578702e+00 6.000000000000000000e+00 3.026205261909583055e-01 3.041303223525373967e-01 1.340498222517491546e-04 5.243590849533134120e-05 2.028255151064936687e-06
2.060000000000000026e-02 5.639217154314427383e+00 6.000000000000000000e+00 3.027185533282271135e-01 3.042286252074674624e-01 1.312870048317611358e-04 5.160210101694679270e-05 1.930805052926526050e-06
2.079999999999999905e-02 5.693966835424275175e+00 6.000000000000000000e+00 3.028063689574909123e-01 3.043166877099855450e-01 1.318583392172725138e-04 5.081967291275710073e-05 1.908388652704884022e-06
2.100000000000000130e-02 5.748716516534125631e+00 6.000000000000000000e+00 3.028968237706479161e-01 3.044073966839867529e-01 1.407447329000569339e-04 5.011531326963189167e-05 1.857592576889426708e-06
2.120000000000000009e-02 5.803466197643973423e+00 6.000000000000000000e+00 3.029817270131370255e-01 3.044925384092845855e-01 1.349412032145537942e-04 4.927402839895717967e-05 2.012723212047180309e-06
2.139999999999999888e-02 5.858215878753822103e+00 6.000000000000000000e+00 3.030824269946312266e-01 3.045935210898922385e-01 1.386186490612496727e-04 4.853660962346430311e-05 1.943621083818408151e-06
2.160000000000000114e-02 5.912965559863671672e+00 6.000000000000000000e+00 3.031736662303922691e-01 3.046850163496543362e-01 1.368105029716982937e-04 4.798555253238714858e-05 1.783547199054109480e-06
2.179999999999999993e-02 5.967715240973520352e+00 6.000000000000000000e+00 3.032509181326989434e-01 3.047624849501771593e-01 1.261000139985116891e-04 4.730842592946386702e-05 1.712576776360140785e-06
2.199999999999999872e-02 6.022464922083368144e+00 6.000000000000000000e+00 3.033544909343131035e-01 3.048663480899818645e-01 1.423469860980537531e-04 4.651414771263689697e-05 1.864058631977405970e-06
2.220000000000000098e-02 6.077214603193218601e+00 6.000000000000000000e+00 3.034245830745058714e-01 3.049366366687906726e-01 1.318001291611249973e-04 4.591469935374849746e-05 1.836986071451514011e-06
2.239999999999999977e-02 6.131964284303066393e+00 6.000000000000000000e+00 3.034978896723953823e-01 3.050101486105768478e-01 1.352111148657127431e-04 4.541071930939506133e-05 1.809478058389956205e-06
2.259999999999999856e-02 6.186713965412915073e+00 6.000000000000000000e+00 3.035912860504981214e-01 3.051038064847750864e-01 1.448113935821690869e-04 4.473299302281975978e-05 1.861455459914327583e-06
2.280000000000000082e-02 6.241463646522764641e+00 6.000000000000000000e+00 3.036881661670234878e-01 3.052009577564973597e-01 1.360786466445990128e-04 4.374621342051166178e-05 1.735652944657632085e-06
2.299999999999999961e-02 6.296213327632613321e+00 6.000000000000000000e+00 3.037764007881022521e-01 3.052894392049874672e-01 1.345364816650180791e-04 4.318300250612676540e-05 1.663190290578065839e-06
2.319999999999999840e-02 6.350963008742461113e+00 6.000000000000000000e+00 3.038318992336482283e-01 3.053450928275734944e-01 1.422042099617796206e-04 4.289486228059408125e-05 1.810427308217883577e-06
2.340000000000000066e-02 6.405712689852311570e+00 6.000000000000000000e+00 3.039357176044195641e-01 3.054492014167181635e-01 1.286376467095624160e-04 4.207176383292918941e-05 1.594482997904525931e-06
2.359999999999999945e-02 6.460462370962159362e+00 6.000000000000000000e+00 3.040043045620206552e-01 3.055179799965259679e-01 1.321843376320142862e-04 4.170352979924889551e-05 1.731946128241450054e-06
2.380000000000000171e-02 6.515212052072008930e+00 6.000000000000000000e+00 3.040744097627812170e-01 3.055882809874628792e-01 1.377809751212105563e-04 4.107324611074577420e-05 1.594575934745709063e-06
2.400000000000000050e-02 6.569961733181856722e+00 6.000000000000000000e+00 3.041438740785033512e-01 3.056579392543588014e-01 1.327358720989219227e-04 4.063158339715968066e-05 1.666196362322598178e-06
2.500000000000000139e-02 6.843710138731101900e+00 6.000000000000000000e+00 3.045346463078195121e-01 3.060498011959547626e-01 1.414670917049780494e-04 3.800931046219831633e-05 1.529023708239238653e-06
2.599999999999999881e-02 7.117458544280344412e+00 6.000000000000000000e+00 3.048950195530037433e-01 3.064111774692964696e-01 1.348607867601731708e-04 3.567913483296690296e-05 1.393384976771406456e-06
2.699999999999999969e-02 7.391206949829589590e+00 6.000000000000000000e+00 3.052457429943374323e-01 3.067628752852841756e-01 1.313645596242026079e-04 3.352710870055501940e-05 1.237463684691825582e-06
2.800000000000000058e-02 7.664955355378833879e+00 6.000000000000000000e+00 3.055768951399341904e-01 3.070949458046275393e-01 1.324738920557763373e-04 3.163199320592718634e-05 1.257311955012304502e-06
2.900000000000000147e-02 7.938703760928077280e+00 6.000000000000000000e+00 3.058801183112712097e-01 3.073990085055599564e-01 1.384801219825778089e-04 2.988287230838381322e-05 1.179232248628875966e-06
2.999999999999999889e-02 8.212452166477321569e+00 6.000000000000000000e+00 3.061812434433497931e-01 3.077009660634185684e-01 1.390057282432920194e-04 2.826316877185845793e-05 1.094056112169389512e-06
3.099999999999999978e-02 8.486200572026564970e+00 6.000000000000000000e+00 3.064668412094710970e-01 3.079873521338091780e-01 1.373942386421069092e-04 2.679453136663076122e-05 1.025974458003565261e-06
3.200000000000000067e-02 8.759948977575810147e+00 6.000000000000000000e+00 3.067654303941700911e-01 3.082867642388775198e-01 1.311679970414759782e-04 2.531331326468472725e-05 9.872713589459701294e-07
3.300000000000000155e-02 9.033697383125053548e+00 6.000000000000000000e+00 3.070250954389942555e-01 3.085471438620049356e-01 1.393431821538265790e-04 2.418878303281000219e-05 9.490327189068650599e-07
3.400000000000000244e-02 9.307445788674298726e+00 6.000000000000000000e+00 3.072880398113821410e-01 3.088108108964490728e-01 1.238574495940811791e-04 2.299930610073929021e-05 8.643940210615189981e-07
3.500000000000000333e-02 9.581194194223542127e+00 6.000000000000000000e+00 3.075272227396271818e-01 3.090506502680765988e-01 1.377999173582031538e-04 2.193814871348886259e-05 8.406014360923195678e-07
3.599999999999999728e-02 9.854942599772783751e+00 6.000000000000000000e+00 3.077678132801692223e-01 3.092919003121139543e-01 1.384468236985397641e-04 2.089160010050621056e-05 8.083382485981217226e-07
3.699999999999999817e-02 1.012869100532203070e+01 6.000000000000000000e+00 3.080066187459100657e-01 3.095313595891553970e-01 1.273808792888848028e-04 1.993114049829323244e-05 7.364869004496032657e-07
3.799999999999999906e-02 1.040243941087127411e+01 6.000000000000000000e+00 3.082386104697481533e-01 3.097639856539659009e-01 1.335703793201664603e-04 1.899830232253787738e-05 7.471467681514753706e-07
3.899999999999999994e-02 1.067618781642051751e+01 6.000000000000000000e+00 3.084541602258214499e-01 3.099801241040168742e-01 1.377110123169634180e-04 1.818899925174952058e-05 7.546218300450766958e-07
4.000000000000000083e-02 1.094993622196976091e+01 6.000000000000000000e+00 3.086612338713610737e-01 3.101877626847477365e-01 1.321959753970114416e-04 1.745860575528660020e-05 7.269247780316633304e-07
5.000000000000000104e-03 1.368742027746220113e+00 6.500000000000000000e+00 2.856645911506152102e-01 2.871246219547666234e-01 1.776873654134663260e-04 5.845493665353569332e-04 1.841827611878815515e-05
6.000000000000000125e-03 1.642490433295464181e+00 6.500000000000000000e+00 2.897707868936811870e-01 2.912432479448274214e-01 1.581426813274408952e-04 4.237438109880610742e-04 1.531892589824680731e-05
7.000000000000000146e-03 1.916238838844708470e+00 6.500000000000000000e+00 2.926670399958024582e-01 2.941481229969763467e-01 1.557079702907185857e-04 3.235068516978524783e-04 1.141956642181652786e-05
8.000000000000000167e-03 2.189987244393952537e+00 6.500000000000000000e+00 2.948948852291097267e-01 2.963825184529803591e-01 1.566576917166219028e-04 2.562182034828468431e-04 9.548060668293575852e-06
8.999999999999999320e-03 2.463735649943195938e+00 6.500000000000000000e+00 2.966663711442428242e-01 2.981591620117189367e-01 1.452031760814946528e-04 2.089953676908068794e-04 7.732276618993258103e-06
1.000000000000000021e-02 2.737484055492440227e+00 6.500000000000000000e+00 2.981279919808356715e-01 2.996250044030597803e-01 1.434931439298070001e-04 1.744130778319638814e-04 6.654584466319815894e-06
1.099999999999999936e-02 3.011232461041684072e+00 6.500000000000000000e+00 2.993748455680489418e-01 3.008754350136960687e-01 1.398477784589203902e-04 1.483130356374725884e-04 5.286084275108175332e-06
1.200000000000000025e-02 3.284980866590928361e+00 6.500000000000000000e+00 3.004315123464120774e-01 3.019351157288237553e-01 1.405326458862009840e-04 1.287455765865107022e-04 4.780828983684451570e-06
1.299999999999999940e-02 3.558729272140172206e+00 6.500000000000000000e+00 3.013789675656009526e-01 3.028852597552584291e-01 1.419867125688957944e-04 1.125592299823694836e-04 4.269043820495487431e-06
1.400000000000000029e-02 3.832477677689416939e+00 6.500000000000000000e+00 3.022150146769158607e-01 3.037236688121834893e-01 1.413429006392236305e-04 9.979603862215444309e-05 3.895998322817740960e-06
1.499999999999999944e-02 4.106226083238660785e+00 6.500000000000000000e+00 3.029767175232240817e-01 3.044875148400376652e-01 1.409542680527530009e-04 8.930839017363244997e-05 3.650676187704594361e-06
1.600000000000000033e-02 4.379974488787905074e+00 6.500000000000000000e+00 3.036714618481612393e-01 3.051842066802144537e-01 1.444577179284082266e-04 8.005406009635699803e-05 3.146086660941470487e-06
1.700000000000000122e-02 4.653722894337149363e+00 6.500000000000000000e+00 3.042906605024188749e-01 3.058051352696216640e-01 1.340143909235139456e-04 7.264670536038331055e-05 2.647962605538347118e-06
1.799999999999999864e-02 4.927471299886391876e+00 6.500000000000000000e+00 3.048805449507526188e-01 3.063966626175467778e-01 1.341972292488188649e-04 6.655295901624525077e-05 2.585288486445500365e-06
1.899999999999999953e-02 5.201219705435637053e+00 6.500000000000000000e+00 3.054192816286080414e-01 3.069368953859113458e-01 1.314425771371126024e-04 6.102556505869404175e-05 2.345932055447450005e-06
2.000000000000000042e-02 5.474968110984880454e+00 6.500000000000000000e+00 3.059267817519878419e-01 3.074458010265537222e-01 1.388728470061860085e-04 5.622227188424838273e-05 2.224335675806605711e-06
2.019999999999999921e-02 5.529717792094730022e+00 6.500000000000000000e+00 3.060198338872762158e-01 3.075391104573962364e-01 1.454226115364868190e-04 5.526338290255548353e-05 2.090832997973457811e-06
2.040000000000000147e-02 5.584467473204578702e+00 6.500000000000000000e+00 3.061165917210935117e-01 3.076361357360169468e-01 1.350925348552157405e-04 5.445495322281038132e-05 2.106364986593099779e-06
2.060000000000000026e-02 5.639217154314427383e+00 6.500000000000000000e+00 3.061952929861700978e-01 3.077150544062799975e-01 1.422879363358767006e-04 5.385154248661430844e-05 2.223156682261309602e-06
2.079999999999999905e-02 5.693966835424275175e+00 6.500000000000000000e+00 3.063063879642801135e-01 3.078264561617005679e-01 1.328338561657448882e-04 5.277794102113265258e-05 2.027911045324244038e-06
2.100000000000000130e-02 5.748716516534125631e+00 6.500000000000000000e+00 3.063898162721805929e-01 3.079101147206973477e-01 1.313525088698024685e-04 5.189299460970329020e-05 1.971451288796421460e-06
2.120000000000000009e-02 5.803466197643973423e+00 6.500000000000000000e+00 3.064901573751357966e-01 3.080107326013060143e-01 1.390677200926376876e-04 5.115785131965876838e-05 2.020323246275129639e-06
2.139999999999999888e-02 5.858215878753822103e+00 6.500000000000000000e+00 3.065797249442732131e-01 3.081005471319830935e-01 1.339400288631881881e-04 5.039558769260128388e-05 1.995584645357594965e-06
2.160000000000000114e-02 5.912965559863671672e+00 6.500000000000000000e+00 3.066639071935002847e-01 3.081849613816796118e-01 1.328912830165614384e-04 4.982693873390615371e-05 1.857160062818419488e-06
2.179999999999999993e-02 5.967715240973520352e+00 6.500000000000000000e+00 3.067592399330313913e-01 3.082805567226176713e-01 1.349936947887574244e-04 4.892816430852397705e-05 1.827399963860650739e-06
2.199999999999999872e-02 6.022464922083368144e+00 6.500000000000000000e+00 3.068367271542007391e-01 3.083582572938045052e-01 1.358895146159417786e-04 4.817858586871845314e-05 1.874565431411264439e-06
2.220000000000000098e-02 6.077214603193218601e+00 6.500000000000000000e+00 3.069344551849861880e-01 3.084562542798973683e-01 1.380601538973116589e-04 4.737997739908359222e-05 1.840248652055146568e-06
2.239999999999999977e-02 6.131964284303066393e+00 6.500000000000000000e+00 3.070132184700172795e-01 3.085352342273660065e-01 1.401172924460032459e-04 4.690769852413338226e-05 1.790296827942151003e-06
2.259999999999999856e-02 6.186713965412915073e+00 6.500000000000000000e+00 3.070985682040524023e-01 3.086208186710653889e-01 1.268630968387910363e-04 4.620104154241190579e-05 1.783663070692176099e-06
2.280000000000000082e-02 6.241463646522764641e+00 6.500000000000000000e+00 3.071824097151817923e-01 3.087048906069467247e-01 1.326849597517102265e-04 4.550313210801400969e-05 1.875430489489686085e-06
2.299999999999999961e-02 6.296213327632613321e+00 6.500000000000000000e+00 3.072733301097814174e-01 3.087960607866213625e-01 1.286867500739818015e-04 4.479128419198346201e-05 1.601056108039899310e-06
2.319999999999999840e-02 6.350963008742461113e+00 6.500000000000000000e+00 3.073380991108520810e-01 3.088610076397692583e-01 1.339064021477145853e-04 4.434028192347819354e-05 1.763626019692422947e-06
2.340000000000000066e-02 6.405712689852311570e+00 6.500000000000000000e+00 3.074166091164521886e-01 3.089397331792754775e-01 1.237700938986548453e-04 4.376782756171838809e-05 1.578625562705689608e-06
2.359999999999999945e-02 6.460462370962159362e+00 6.500000000000000000e+00 3.074985225152632728e-01 3.090218713302570475e-01 1.300552956126515593e-04 4.321826007959714614e-05 1.721686057869086400e-06
2.380000000000000171e-02 6.515212052072008930e+00 6.500000000000000000e+00 3.075785979200148512e-01 3.091021663469482594e-01 1.380344610492443961e-04 4.268386298988851218e-05 1.652732680579813571e-06
2.400000000000000050e-02 6.569961733181856722e+00 6.500000000000000000e+00 3.076596102608571970e-01 3.091834007920518657e-01 1.375828525374395140e-04 4.205492799131532315e-05 1.694185011615765173e-06
2.500000000000000139e-02 6.843710138731101900e+00 6.500000000000000000e+00 3.080361882342482760e-01 3.095610099559399919e-01 1.372208993811804964e-04 3.943332888397400968e-05 1.462919800767607345e-06
2.599999999999999881e-02 7.117458544280344412e+00 6.500000000000000000e+00 3.083825292209724234e-01 3.099082975433537501e-01 1.344438765927679779e-04 3.710852805425929969e-05 1.423796527697396351e-06
2.699999999999999969e-02 7.391206949829589590e+00 6.500000000000000000e+00 3.087274696400434948e-01 3.102541790203079408e-01 1.339302201079087197e-04 3.475176342746922437e-05 1.270561963822718804e-06
2.800000000000000058e-02 7.664955355378833879e+00 6.500000000000000000e+00 3.090646042807110860e-01 3.105922317807822131e-01 1.297276872828243748e-04 3.278122003616669260e-05 1.259838474995539006e-06
2.900000000000000147e-02 7.938703760928077280e+00 6.500000000000000000e+00 3.093822925592266682e-01 3.109107837123362694e-01 1.343718968456687117e-04 3.103091721287178138e-05 1.242930058799073702e-06
2.999999999999999889e-02 8.212452166477321569e+00 6.500000000000000000e+00 3.096725965767403443e-01 3.112018756934744612e-01 1.267042404884017063e-04 2.938469693816690844e-05 1.143778951019517911e-06
3.099999999999999978e-02 8.486200572026564970e+00 6.500000000000000000e+00 3.099812671446450230e-01 3.115113827192196316e-01 1.353609529331365662e-04 2.777006852843910830e-05 1.142179625492994501e-06
3.200000000000000067e-02 8.759948977575810147e+00 6.500000000000000000e+00 3.102571456915936832e-01 3.117880077203474265e-01 1.349361718949540511e-04 2.631580714343282438e-05 1.036174530474675425e-06
3.300000000000000155e-02 9.033697383125053548e+00 6.500000000000000000e+00 3.105077606689939929e-01 3.120392998463903389e-01 1.358775665916922516e-04 2.508818000239179411e-05 9.912421795757940887e-07
3.400000000000000244e-02 9.307445788674298726e+00 6.500000000000000000e+00 3.107706182421083874e-01 3.123028666794869235e-01 1.365424912341944841e-04 2.386441024671329307e-05 9.728579341254677222e-07
